"0x003D","0x00D1","Lockheed Martin Corp","mx98715/25","i740 PCI"
"0x8086","0x0319","Intel Corporation","80219","General Purpose PCI Processor Address Translation Unit"
"0x8086","0x0326","Intel Corporation","670xPXH","I/OxAPIC Interrupt Controller"
"0x8086","0x0327","Intel Corporation","6700PXH","I/OxAPIC Interrupt Controller B"
"0x8086","0x0329","Intel Corporation","6700PXH","PCI Express-to-PCI Express Bridge A"
"0x8086","0x032A","Intel Corporation","6700PXH","PCI Express-to-PCI Express Bridge B"
"0x8086","0x032C","Intel Corporation","6702PXH","PCI Express-to-PCI Express Bridge"
"0x8086","0x0330","Intel Corporation","80332","A-Segment Bridge"
"0x8086","0x0331","Intel Corporation","80332","A-Segment IOAPIC"
"0x8086","0x0332","Intel Corporation","80332","B-Segment Bridge"
"0x8086","0x0333","Intel Corporation","80332","B-Segment IOAPIC"
"0x8086","0x0334","Intel Corporation","80332","Address Translation Unit"
"0x8086","0x0335","Intel Corporation","80331","PCI-X Bridge"
"0x8086","0x0336","Intel Corporation","80331","Address Translation Unit (ATU)"
"0x8086","0x0340","Intel Corporation","41210","Serial to Parallel PCI Bridge A"
"0x8086","0x0341","Intel Corporation","41210","Serial to Parallel PCI Bridge B"
"0x8086","0x0370","Intel Corporation","80333","Segment-A PCI Express-to-PCI Express Bridge"
"0x8086","0x0371","Intel Corporation","80333","A-Bus IOAPIC"
"0x8086","0x0372","Intel Corporation","80333","Segment-B PCI Express-to-PCI Express Bridge"
"0x8086","0x0373","Intel Corporation","80333","B-Bus IOAPIC"
"0x8086","0x0374","Intel Corporation","80333","Address Translation Unit"
"0x8086","0x0482","Intel Corporation","82375MB","PCI-EISA Bridge (PCEB)"
"0x8086","0x0483","Intel Corporation","82424TX/ZX","CPU (i486) Bridge (Saturn)"
"0x8086","0x0484","Intel Corporation","82378ZB/IB","SIO ISA Bridge"
"0x8086","0x0486","Intel Corporation","82425EX","PCI System Controller (PSC) for i486 (Aries)"
"0x8086","0x04A3","Intel Corporation","82434LX/NX","Mercury/Neptune Cache/DRAM Controller"
"0x8086","0x0500","Intel Corporation","E8870","Processor Bus Controller"
"0x8086","0x0501","Intel Corporation","E8870","Memory Controller"
"0x8086","0x0502","Intel Corporation","E8870","Scalability Port 0"
"0x8086","0x0503","Intel Corporation","E8870","Scalability Port 1 / Glob. Perf. Monitor"
"0x8086","0x0510","Intel Corporation","E8870IO","Hub Interface Port 0 (8-bit compatible)"
"0x8086","0x0511","Intel Corporation","E8870IO","Hub Interface Port 1"
"0x8086","0x0512","Intel Corporation","E8870IO","Hub Interface Port 2"
"0x8086","0x0513","Intel Corporation","E8870IO","Hub Interface Port 3"
"0x8086","0x0514","Intel Corporation","E8870IO","Hub Interface Port 4"
"0x8086","0x0515","Intel Corporation","E8870IO","Server I/O Hub (SIOH)"
"0x8086","0x0516","Intel Corporation","E8870IO","Reliabilty, Availability, Serviceability"
"0x8086","0x0530","Intel Corporation","E8870SP","Scalability Port 0"
"0x8086","0x0531","Intel Corporation","E8870SP","Scalability Port 1"
"0x8086","0x0532","Intel Corporation","E8870SP","Scalability Port 2"
"0x8086","0x0533","Intel Corporation","E8870SP","Scalability Port 3"
"0x8086","0x0534","Intel Corporation","E8870SP","Scalability Port 4"
"0x8086","0x0535","Intel Corporation","E8870SP","Scalability Port 5"
"0x8086","0x0536","Intel Corporation","E8870SP","Scalability Port Switch Global Registers"
"0x8086","0x0537","Intel Corporation","E8870SP","Interleave Configuration Registers"
"0x8086","0x0600","Intel Corporation","","Storage RAID Controller"
"0x8086","0x0960","Intel Corporation","80960RP","i960 RP Microprocessor/Bridge"
"0x8086","0x0962","Intel Corporation","80960RM/RN","i960RM/RN Microprocessor/Bridge"
"0x8086","0x0964","Intel Corporation","80960RP","i960 RP Microprocessor Bridge"
"0x8086","0x1000","Intel Corporation","82542","Gigabit Ethernet Controller"
"0x8086","0x1001","Intel Corporation","82543GC","10/100/1000 Ethernet Controller (Fiber)"
"0x8086","0x1002","Intel Corporation","","Pro 100 LAN+Modem 56 CardBus II"
"0x8086","0x1004","Intel Corporation","82543GC","Gigabit Ethernet Controller (Copper)"
"0x8086","0x1008","Intel Corporation","82544EI/GC","Gigabit Ethernet Controller (Copper)"
"0x8086","0x1009","Intel Corporation","82544EI","Gigabit Ethernet Controller (Fiber)"
"0x8086","0x100C","Intel Corporation","82543EI/GC","Gigabit Ethernet Controller (Copper)"
"0x8086","0x100D","Intel Corporation","82544GC","Gigabit Ethernet Controller (LOM)"
"0x8086","0x100E","Intel Corporation","82540EM","Gigabit Ethernet Controller"
"0x8086","0x100F","Intel Corporation","82545EM","Gigabit Ethernet Controller (copper)"
"0x8086","0x1010","Intel Corporation","82546EB","Dual Port Gigabit Ethernet Controller (Copper)"
"0x8086","0x1011","Intel Corporation","82545EM","Gigabit Ethernet Controller (Fiber)"
"0x8086","0x1012","Intel Corporation","82546EB","Dual Port Gigabit Ethernet Controller (Fiber)"
"0x8086","0x1013","Intel Corporation","82541EI","Gigabit Ethernet Controller (Copper)"
"0x8086","0x1014","Intel Corporation","82541ER","Gigabit Ethernet Controller"
"0x8086","0x1015","Intel Corporation","82540EM","Gigabit Ethernet Controller (LOM)"
"0x8086","0x1016","Intel Corporation","82540EP","Gigabit Ethernet Controller (LOM)"
"0x8086","0x1017","Intel Corporation","82540EP","Gigabit Ethernet Controller (LOM)"
"0x8086","0x1018","Intel Corporation","82541EI","PRO/1000 MT Mobile connection"
"0x8086","0x1019","Intel Corporation","82547EI","Gigabit Ethernet Controller (LOM)"
"0x8086","0x101A","Intel Corporation","82547EI","Gigabit Ethernet Controller (LOM)"
"0x8086","0x101d","Intel Corporation","82546EB","Dual Port Gigabit Ethernet Controller"
"0x8086","0x101E","Intel Corporation","82540EP","Gigabit Ethernet Controller (Mobile)"
"0x8086","0x1026","Intel Corporation","82545GM","Gigabit Ethernet Controller"
"0x8086","0x1027","Intel Corporation","82545GM","Gigabit Ethernet Controller (Fiber)"
"0x8086","0x1028","Intel Corporation","82545GM","Gigabit Ethernet Controller"
"0x8086","0x1029","Intel Corporation","82559","Fast Ethernet PCI/CardBus Controller"
"0x8086","0x1030","Intel Corporation","825593","PCI Networking device"
"0x8086","0x1031","Intel Corporation","82801CAM","PRO/100 VE Network Connection"
"0x8086","0x1032","Intel Corporation","82801CAM","PRO/100 VE Network Connection"
"0x8086","0x1033","Intel Corporation","82801CAM","PRO/100 VM Network Connection"
"0x8086","0x1034","Intel Corporation","82801CAM","PRO/100 VM Network Connection"
"0x8086","0x1035","Intel Corporation","82562EH","Phoneline Network Connection"
"0x8086","0x1036","Intel Corporation","82562EH","Phoneline Network Connection"
"0x8086","0x1037","Intel Corporation","82801CAM","LAN Controller"
"0x8086","0x1038","Intel Corporation","82801CAM","PRO/100 VM/KM Network Connection"
"0x8086","0x1039","Intel Corporation","10011734","LAN Controller with 82562ET/EZ PHY"
"0x8086","0x103A","Intel Corporation","82801DB","LAN Controller with 82562ET/EZ (CNR) PHY"
"0x8086","0x103B","Intel Corporation","82801DB","LAN Controller with 82562EM/EX PHY"
"0x8086","0x103C","Intel Corporation","82801DB","LAN Controller with 82562EM/EX (CNR) PHY"
"0x8086","0x103D","Intel Corporation","82801DB","PRO/100 VE Network Connection"
"0x8086","0x103E","Intel Corporation","82801DB","PRO/100 VM Network Connection"
"0x8086","0x1040","Intel Corporation","536EP","V.92 PCI (DSP) Data Fax Modem"
"0x8086","0x1042","Intel Corporation","","PRO/Wireless 2011 LAN PCI Card"
"0x8086","0x1043","Intel Corporation","82801","Intel(R) PRO/Wireless 2100 LAN Card Driver"
"0x8086","0x1048","Intel Corporation","82597EX","10 Gigabit Ethernet Controller"
"0x8086","0x1050","Intel Corporation","82801EB/ER","PRO/100 VE Network Connection"
"0x8086","0x1051","Intel Corporation","82801EB/ER","PRO/100 VE Network Connection"
"0x8086","0x1052","Intel Corporation","82801EB/ER","PRO/100 VM Network Connection"
"0x8086","0x1053","Intel Corporation","82801EB/ER","PRO/100 VM Network Connection"
"0x8086","0x1054","Intel Corporation","82801EB/ER","PRO/100 VE Network Connection (mobile)"
"0x8086","0x1055","Intel Corporation","82801EB/ER","PRO/100 VM Network Connection (mobile)"
"0x8086","0x1059","Intel Corporation","82551QM","Fast Ethernet PCI/CardBus Controller"
"0x8086","0x1064","Intel Corporation","Intel Pro VE","82562EZ PLC"
"0x8086","0x1065","Intel Corporation","82801FB/FR/FW/FRW","LAN Controller"
"0x8086","0x1068h","Intel Corporation","82562","1068h 82562ET/EZ/GT/GZ PRO/100 VE Ethernet Controller"
"0x8086","0x1075","Intel Corporation","82547EI","Gigabit Ethernet Controller"
"0x8086","0x1076","Intel Corporation","82541EI","Gigabit Ethernet Controller"
"0x8086","0x1077","Intel Corporation","82547EI","Gigabit Ethernet Controller (Mobile)"
"0x8086","0x1078","Intel Corporation","82541ER","Gigabit Ethernet Controller"
"0x8086","0x1079","Intel Corporation","82546EB","Dual Port Gigabit Ethernet Controller"
"0x8086","0x107A","Intel Corporation","82546EB","Dual Port Gigabit Ethernet Controller (Fiber)"
"0x8086","0x107B","Intel Corporation","82546EB","Dual Port Gigabit Ethernet Controller (Copper)"
"0x8086","0x1080","Intel Corporation","0321CGEA04","Intel FA82537EP 56K V.92 Data/Fax Modem PCI"
"0x8086","0x108B","Intel Corporation","PC82573V","Intel network controller (PCIE Gigabit Ethernet)"
"0x8086","0x1092","Intel Corporation","82562GZ","PRO/100 VE Network Controller"
"0x8086","0x10b9","Intel Corporation","82572GI","Intel PRO/1000 PT Desktop"
"0x8086","0x1100","Intel Corporation","82815/EP/P","Host-Hub Interface Bridge / DRAM Ctrlr"
"0x8086","0x1101","Intel Corporation","82815/EP/P","AGP Bridge"
"0x8086","0x1102","Intel Corporation","82815","Internal Graphics Device"
"0x8086","0x1110","Intel Corporation","82815","Host-Hub Interface Bridge / DRAM Ctrlr"
"0x8086","0x1112","Intel Corporation","82815","Internal Graphics Device"
"0x8086","0x1120","Intel Corporation","82815","Host-Hub Interface Bridge / DRAM Ctrlr"
"0x8086","0x1121","Intel Corporation","82815","AGP Bridge"
"0x8086","0x1130","Intel Corporation","82815/82815EM/EP","Host-Hub Interface Bridge / DRAM Ctrlr"
"0x8086","0x1131","Intel Corporation","82815/82815EM/EP","AGP Bridge"
"0x8086","0x1132","Intel Corporation","65416","Internal Graphics Device"
"0x8086","0x1161","Intel Corporation","82806AA","I/O APIC Device"
"0x8086","0x1162","Intel Corporation","BECC","XScale 80200 Companion Chip (FPGA)"
"0x8086","0x1200","Intel Corporation","IXP1200","Network Processor"
"0x8086","0x1209","Intel Corporation","8255xER/IT","Fast Ethernet Controller"
"0x8086","0x1221","Intel Corporation","82092AA","PCMCIA Bridge"
"0x8086","0x1222","Intel Corporation","82092AA","IDE Ctrlr"
"0x8086","0x1223","Intel Corporation","SAA7116","Video Controller"
"0x8086","0x1225","Intel Corporation","82452KX/GX","Orion Extended Express CPU to PCI Bridge"
"0x8086","0x1226","Intel Corporation","82596","EtherExpress PRO/10"
"0x8086","0x1227","Intel Corporation","82865g","EtherExpress PRO100"
"0x8086","0x1228","Intel Corporation","EE PRO/100 Smart","Intelligent 10/100 Fast Ethernet Adapter"
"0x8086","0x1229","Intel Corporation","82557/8/9/0/1","Fast Ethernet LAN Controller"
"0x8086","0x122D","Intel Corporation","82437FX","System Controller (TSC)"
"0x8086","0x122E","Intel Corporation","82371FB","PCI to ISA Bridge (Triton)"
"0x8086","0x1230","Intel Corporation","FW82371AB","IDE Interface (Triton)"
"0x8086","0x1231","Intel Corporation","","DSVD Modem"
"0x8086","0x1234","Intel Corporation","82371MX","Mobile PCI I/O IDE Xcelerator (MPIIX)"
"0x8086","0x1235","Intel Corporation","82439TX","Mobile System Controller (MTSC)"
"0x8086","0x1237","Intel Corporation","82440LX/EX","PCI & Memory"
"0x8086","0x1239","Intel Corporation","82371FB","IDE Interface (Triton)"
"0x8086","0x123B","Intel Corporation","82380PB","PCI to PCI Docking Bridge"
"0x8086","0x123C","Intel Corporation","82380AB","Mobile PCI-to-ISA Bridge (MISA)"
"0x8086","0x123D","Intel Corporation","683053","Programmable Interrupt Device"
"0x8086","0x123E","Intel Corporation","82466GX","Integrated Hot-Plug Controller (IHPC)"
"0x8086","0x123F","Intel Corporation","82466GX","Integrated Hot-Plug Controller (IHPC)"
"0x8086","0x1240","Intel Corporation","82752","AGP Graphics Accelerator"
"0x8086","0x124B","Intel Corporation","82801E","Mobile PCI-to-PCI Bridge (MPCI2)"
"0x8086","0x1250","Intel Corporation","82430HX","System Controller (TXC)"
"0x8086","0x12D8","Intel Corporation","92XX","SIGMATEL STAC 92XX C-Major HD Audio"
"0x8086","0x1360","Intel Corporation","82806AA","Hub Interface to PCI Bridge"
"0x8086","0x1361","Intel Corporation","82806AA","Advanced Interrupt Controller"
"0x8086","0x1460","Intel Corporation","82870P2","Hub Interface-to-PCI Bridge"
"0x8086","0x1461","Intel Corporation","14611014","I/OxAPIC Interrupt Controller"
"0x8086","0x1462","Intel Corporation","82870P2","Hot Plug Controller"
"0x8086","0x1960","Intel Corporation","80960RP","i960RP Microprocessor"
"0x8086","0x1962","Intel Corporation","???","Promise SuperTrak SX6000 IDE RAID Controller"
"0x8086","0x1A12","Intel Corporation","???","Eicon DIVA Server Voice PRI 2.0 (PCI)"
"0x8086","0x1A13","Intel Corporation","???","Eicon DIVA Server Voice PRI 2.0 (PCI)"
"0x8086","0x1A20","Intel Corporation","82840",""
"0x8086","0x1A21","Intel Corporation","82840","Host-Hub Interface A Bridge / DRAM Ctrlr"
"0x8086","0x1A22","Intel Corporation","82840","Host to I/O Hub Bridge (Quad PCI)"
"0x8086","0x1A23","Intel Corporation","82840","AGP Bridge"
"0x8086","0x1A24","Intel Corporation","82840","Hub Interface B Bridge"
"0x8086","0x1A30","Intel Corporation","82845G[GL/GV/GE/PE]","Host-Hub Interface Bridge"
"0x8086","0x1A31","Intel Corporation","82845[MP/MZ]","AGP Bridge"
"0x8086","0x2125","Intel Corporation","82801AB","AC97 Audio Controller"
"0x8086","0x2410","Intel Corporation","82801AA","LPC Interface"
"0x8086","0x2411","Intel Corporation","82801AA","IDE Controller (UltraATA/66)"
"0x8086","0x2412","Intel Corporation","82801AA","USB Controller"
"0x8086","0x2413","Intel Corporation","82801AA","SMBus Controller"
"0x8086","0x2415","Intel Corporation","Intel 82801DBM IDE Controller (UltraATA/100)","Aureal (AD1881 SOUNDMAX) Placa Mãe Asaki P3-141"
"0x8086","0x2416","Intel Corporation","82801AA","AC'97 Modem Controller"
"0x8086","0x2418","Intel Corporation","82801AA","Hub Interface-to-PCI Bridge"
"0x8086","0x2420","Intel Corporation","82801AB","LPC Interface"
"0x8086","0x2421","Intel Corporation","82801AB","IDE Controller (UltraATA/33)"
"0x8086","0x2422","Intel Corporation","82801AB","USB Controller"
"0x8086","0x2423","Intel Corporation","82801AB","SMBus Controller"
"0x8086","0x2425","Intel Corporation","82845G","AC97 Audio Controller"
"0x8086","0x2426","Intel Corporation","82801AB","AC97 Modem Controller"
"0x8086","0x2428","Intel Corporation","82801AB","Hub Interface-to-PCI Bridge"
"0x8086","0x2431","Intel Corporation","82810","pci bus"
"0x8086","0x2440","Intel Corporation","82801BA","LPC Interface Bridge, ICH2"
"0x8086","0x2441","Intel Corporation","82801BA","IDE Controller (UltraATA/66)"
"0x8086","0x2442","Intel Corporation","82801BA/BAM","USB Controller, USB-A"
"0x8086","0x2443","Intel Corporation","0055110A","SMBus Controller"
"0x8086","0x2444","Intel Corporation","82801BA/BAM","USB Controller, USB-B"
"0x8086","0x2445","Intel Corporation","82801BA/BAM","Avance AC97 Audio Controller"
"0x8086","0x2446","Intel Corporation","82801BA/BAM","AC97 Modem Controller"
"0x8086","0x2448","Intel Corporation","82801BAM/CAM/DBM","Hub Interface to PCI Bridge"
"0x8086","0x2449","Intel Corporation","82559ER","82559ER Integrated 10Base-T/100Base-TX Ethernet Controller"
"0x8086","0x244A","Intel Corporation","82801BAM","IDE Controller"
"0x8086","0x244B","Intel Corporation","82801BA","IDE Controller"
"0x8086","0x244C","Intel Corporation","82801BAM","LPC Interface Bridge"
"0x8086","0x244E","Intel Corporation","82801DB","Hub Interface to PCI Bridge"
"0x8086","0x2450","Intel Corporation","82801E","LPC Interface Bridge"
"0x8086","0x2452","Intel Corporation","82801E","USB Controller"
"0x8086","0x2453","Intel Corporation","82801E","SMBus Controller"
"0x8086","0x2459","Intel Corporation","82801E","LAN0 Controller"
"0x8086","0x245B","Intel Corporation","82801E","IDE Controller"
"0x8086","0x245D","Intel Corporation","82801E","LAN1 Controller"
"0x8086","0x245E","Intel Corporation","82801E","Hub Interface to PCI Bridge"
"0x8086","0x2480","Intel Corporation","82801CA","LPC Interface Bridge"
"0x8086","0x2481","Intel Corporation","82801CA","IDE Controller (UltraATA/66)"
"0x8086","0x2482","Intel Corporation","82801CA/CAM","USB Controller"
"0x8086","0x2483","Intel Corporation","82801CA/CAM","SMBus Controller"
"0x8086","0x2484","Intel Corporation","82801CA/CAM","USB Controller"
"0x8086","0x2485","Intel Corporation","82801CA/CAM","AC97 Audio Controller"
"0x8086","0x2486","Intel Corporation","82801CA/CAM","AC 97 Modem Controller"
"0x8086","0x2487","Intel Corporation","82801CA/CAM","USB Controller"
"0x8086","0x248A","Intel Corporation","82801CAM","UltraATA IDE Controller"
"0x8086","0x248B","Intel Corporation","82801CA","UltraATA/100 IDE Controller"
"0x8086","0x248C","Intel Corporation","82801CAM","LPC Interface or ISA bridge: see Notes"
"0x8086","0x248D","Intel Corporation","82801??","USB 2.0 EHCI Contoroller"
"0x8086","0x24C0","Intel Corporation","82801DB/DBL","LPC Interface Bridge"
"0x8086","0x24C2","Intel Corporation","82801DB/DBL/DBM","USB UHCI Controller #1"
"0x8086","0x24C3","Intel Corporation","82801DB/DBL/DBM","modem"
"0x8086","0x24C4","Intel Corporation","82801DB/DBL/DBM","USB UHCI Controller"
"0x8086","0x24C5","Intel Corporation","intel 82801DB(-M) - AC'97 Audio Controller [B-0]","SoundMAX Integrated Digital Controller"
"0x8086","0x24C6","Intel Corporation","82801DB/DBM","AC97 Modem Controller"
"0x8086","0x24C7","Intel Corporation","82801DB/DBL/DBM","USB UHCI Controller #3"
"0x8086","0x24CA","Intel Corporation","82801DBM","IDE Controller (UltraATA/100)"
"0x8086","0x24CB","Intel Corporation","82801DB/DBL","IDE Controller (UltraATA/100)"
"0x8086","0x24CC","Intel Corporation","82801DBM","LPC Interface Bridge"
"0x8086","0x24CD","Intel Corporation","82801DB/DBL/DBM","USB EHCI Controller"
"0x8086","0x24D0","Intel Corporation","82801EB/ER","LPC Interface Bridge"
"0x8086","0x24D1","Intel Corporation","82801EB","SATA Controller"
"0x8086","0x24D2","Intel Corporation","82801EB/ER","USB UHCI Controller #1"
"0x8086","0x24D3","Intel Corporation","82801EB/ER","SMBus Controller"
"0x8086","0x24D4","Intel Corporation","82801EB/ER","USB UHCI Controller #2"
"0x8086","0x24D5","Intel Corporation","82801EB/ER","multimedia audio device"
"0x8086","0x24D6","Intel Corporation","82801EB/ER","AC'97 Modem Controller"
"0x8086","0x24D7","Intel Corporation","82801EB/ER","USB UHCI Controller #3"
"0x8086","0x24DB","Intel Corporation","82801EB/ER","EIDE Controller"
"0x8086","0x24DC","Intel Corporation","82801EB","LPC Interface Controller"
"0x8086","0x24DD","Intel Corporation","82801EB/ER","USB EHCI Controller"
"0x8086","0x24DE","Intel Corporation","82801EB/ER","USB UHCI Controller #4"
"0x8086","0x24DF","Intel Corporation","82801ER","SATA Controller (RAID)"
"0x8086","0x2500","Intel Corporation","82820","Host-Hub Interface Bridge / DRAM Ctrlr"
"0x8086","0x2501","Intel Corporation","82820","Host Bridge (MCH)"
"0x8086","0x2502","Intel Corporation","82820",""
"0x8086","0x2503","Intel Corporation","82820",""
"0x8086","0x2504","Intel Corporation","82820",""
"0x8086","0x250B","Intel Corporation","82820","Host Bridge (MCH)"
"0x8086","0x250F","Intel Corporation","82820","AGP Bridge"
"0x8086","0x2520","Intel Corporation","82805AA","Memory Translator Hub (MTH)"
"0x8086","0x2521","Intel Corporation","82804AA","Memory Repeater Hub for SDRAM (MRH-S)"
"0x8086","0x2530","Intel Corporation","82850/E","Host-Hub Interface Bridge"
"0x8086","0x2531","Intel Corporation","82860","Host-Hub Interface_A Bridge (DP mode)"
"0x8086","0x2532","Intel Corporation","82850/850E/860","AGP Bridge"
"0x8086","0x2533","Intel Corporation","82860","Hub Interface_B Bridge"
"0x8086","0x2534","Intel Corporation","82860","Hub Interface_C Bridge"
"0x8086","0x2535","Intel Corporation","82860","PCI Bridge"
"0x8086","0x2536","Intel Corporation","82860","PCI Bridge"
"0x8086","0x2539","Intel Corporation","82860","(Quad Processor mode)"
"0x8086","0x2540","Intel Corporation","E7500","Host-HI Bridge & DRAM Controller"
"0x8086","0x2541","Intel Corporation","E7500/E7501","DRAM Controller Error Reporting"
"0x8086","0x2543","Intel Corporation","E7500/E7501","HI_B Virtual PCI-to-PCI Bridge"
"0x8086","0x2544","Intel Corporation","E7500/E7501","HI_B PCI-to-PCI Bridge Error Reporting"
"0x8086","0x2545","Intel Corporation","E7500/E7501","HI_C Virtual PCI-to-PCI Bridge"
"0x8086","0x2546","Intel Corporation","E7500/E7501","HI_C PCI-to-PCI Bridge Error Reporting"
"0x8086","0x2547","Intel Corporation","E7500/E7501","HI_D Virtual PCI-to-PCI Bridge"
"0x8086","0x2548","Intel Corporation","E7500/E7501","HI_D PCI-to-PCI Bridge Error Reporting"
"0x8086","0x254C","Intel Corporation","E7501","Host Controller"
"0x8086","0x2550","Intel Corporation","E7505","Host Controller"
"0x8086","0x2551","Intel Corporation","25511014","Host RAS Controller"
"0x8086","0x2552","Intel Corporation","E7205/E7505","PCI-to-AGP Bridge"
"0x8086","0x2553","Intel Corporation","E7505","Hub Interface_B PCI-to-PCI Bridge"
"0x8086","0x2554","Intel Corporation","E7505","Hub I/F_B PCI-to-PCI Bridge Error Report"
"0x8086","0x255d","Intel Corporation","E7205","Host Controller"
"0x8086","0x2560","Intel Corporation","82845G/GL/GV/GE/PE","DRAM Controller / Host-Hub I/F Bridge"
"0x8086","0x2561","Intel Corporation","82845G/GL/GV/GE/PE","Host-to-AGP Bridge"
"0x8086","0x2562","Intel Corporation","82845G","Integrated Graphics Device"
"0x8086","0x2570","Intel Corporation","82865G/PE/P, 82848P","DRAM Controller / Host-Hub Interface"
"0x8086","0x2571","Intel Corporation","82865G/PE/P, 82848P","PCI-to-AGP Bridge"
"0x8086","0x2572","Intel Corporation","82865G","Integrated Graphics Device"
"0x8086","0x2573","Intel Corporation","82865G/PE/P, 82848P","PCI-to-CSA Bridge"
"0x8086","0x2576","Intel Corporation","82865G/PE/P, 82848P","Overflow Configuration"
"0x8086","0x2578","Intel Corporation","82875P/E7210","DRAM Controller / Host-Hub Interface"
"0x8086","0x2579","Intel Corporation","82875P","PCI-to-AGP Bridge"
"0x8086","0x257A","Intel Corporation","",""
"0x8086","0x257B","Intel Corporation","82875P/E7210","PCI to CSA Bridge"
"0x8086","0x257E","Intel Corporation","82875P/E7210","Overflow Configuration"
"0x8086","0x2580","Intel Corporation","915G/P/GV","Host Bridge / DRAM Controller"
"0x8086","0x2581","Intel Corporation","915G/P/GV, 925X/XE?","Host-PCI Express Bridge"
"0x8086","0x2582","Intel Corporation","0181102","Graphics device"
"0x8086","0x2584","Intel Corporation","82925X/XE","Host Bridge / DRAM Controller"
"0x8086","0x2588","Intel Corporation","E7221","Host Bridge/DRAM Controller"
"0x8086","0x2589","Intel Corporation","E7221","PCI Express Bridge"
"0x8086","0x258A","Intel Corporation","E7221","Internal Graphics"
"0x8086","0x25A1","Intel Corporation","6300ESB","LPC Interface Bridge"
"0x8086","0x25A2","Intel Corporation","6300ESB","IDE Controller"
"0x8086","0x25A3","Intel Corporation","6300ESB","SATA Controller"
"0x8086","0x25A4","Intel Corporation","6300ESB","SMBus Controller"
"0x8086","0x25A6","Intel Corporation","6300ESB","AC'97 Audio Controller"
"0x8086","0x25A7","Intel Corporation","6300ESB","AC'97 Modem Controller"
"0x8086","0x25A9","Intel Corporation","6300ESB","USB 1.1 UHCI Controller #1"
"0x8086","0x25AA","Intel Corporation","6300ESB","USB 1.1 UHCI Controller #2"
"0x8086","0x25AB","Intel Corporation","6300ESB","Watchdog Timer"
"0x8086","0x25AC","Intel Corporation","6300ESB","APIC1"
"0x8086","0x25AD","Intel Corporation","6300ESB","USB 2.0 EHCI Controller"
"0x8086","0x25AE","Intel Corporation","6300ESB","Hub Interface to PCI-X Bridge"
"0x8086","0x25B0","Intel Corporation","6300ESB","Serial ATA Controller (RAID mode)"
"0x8086","0x2600","Intel Corporation","E8500","Hub Interface 1.5"
"0x8086","0x2601","Intel Corporation","E8500","PCI Express Port D"
"0x8086","0x2602","Intel Corporation","E8500","PCI Express Port C0"
"0x8086","0x2603","Intel Corporation","E8500","PCI Express Port C1"
"0x8086","0x2604","Intel Corporation","E8500","PCI Express Port B0"
"0x8086","0x2605","Intel Corporation","E8500","PCI Express Port B1"
"0x8086","0x2606","Intel Corporation","E8500","PCI Express Port A0"
"0x8086","0x2607","Intel Corporation","E8500","PCI Express Port A1"
"0x8086","0x2640","Intel Corporation","82801FB/FR","LPC Interface Bridge"
"0x8086","0x2641","Intel Corporation","82801FBM","LPC Interface Bridge (ICH6-M)"
"0x8086","0x2651","Intel Corporation","82801Fb","SATA Controller"
"0x8086","0x2652","Intel Corporation","82801FR","SATA RAID Controller"
"0x8086","0x2653","Intel Corporation","82801FBM","SATA AHCI Controller"
"0x8086","0x2658","Intel Corporation","82801FB/FR/FW/FRW","USB UHCI Controller #1"
"0x8086","0x2659","Intel Corporation","82801FB/FR/FW/FRW","USB UHCI Controller #2"
"0x8086","0x265A","Intel Corporation","82801FB/FR/FW/FRW","USB UHCI Controller #3"
"0x8086","0x265B","Intel Corporation","82801FB/FR/FW/FRW","USB UHCI Controller #4"
"0x8086","0x265C","Intel Corporation","82801FB/FR/FW/FRW","USB 2.0 EHCI Controller"
"0x8086","0x2660","Intel Corporation","82801FB/FR/FW/FRW","PCI Express Port 1"
"0x8086","0x2662","Intel Corporation","82801FB/FR/FW/FRW","PCI Express Port 2"
"0x8086","0x2664","Intel Corporation","82801FB","PCI Express Port 3"
"0x8086","0x2666","Intel Corporation","82801FB/FR/FW/FRW","PCI Express Port 4"
"0x8086","0x2668","Intel Corporation","8181104","Intel High Definition Audio Controller"
"0x8086","0x266A","Intel Corporation","82801BA/CA","SMBus Controller"
"0x8086","0x266C","Intel Corporation","82801FB/FR/FW/FRW","LAN Controller"
"0x8086","0x266D","Intel Corporation","82801 db (m)ich4(-m)","- AC '97 audio Controller"
"0x8086","0x266E","Intel Corporation","82801FB/FR/FW/FRW","AC '97 Audio Controller/ Sigmatel"
"0x8086","0x266F","Intel Corporation","82801FB/FBM","Ultra ATA Storage Controllers - 266F"
"0x8086","0x2770","Intel Corporation","82945G/GZ/P/PL","Host Bridge/DRAM Controller"
"0x8086","0x2771","Intel Corporation","82945G/GZ/P/PL","Host to PCI Express Bridge"
"0x8086","0x2772","Intel Corporation","82945G/GZ","Integrated Graphics Device"
"0x8086","0x277C","Intel Corporation","82975X","Intel 975X Express Chipset"
"0x8086","0x2780","Intel Corporation","82915G","Graphics device"
"0x8086","0x27A0","Intel Corporation","874079","i945GM Express Chipset"
"0x8086","0x27A6","Intel Corporation","945GM","Intel 945GM/950"
"0x8086","0x27c0","Intel Corporation","82801","82801 GB Serial ATA Storage Controllers"
"0x8086","0x27d8","Intel Corporation","82801G","Microsoft UAA Bus for HD Audio"
"0x8086","0x27DA","Intel Corporation","82801G","SMBus Controller"
