sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,color,size,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
IKDDW00214BK/RY12,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214BK/RY14,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214BK/RY14,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214BK/RY6,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214BK/RY6,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214BK/RY8,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214BK/RY8,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214BR/LI10,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214BR/LI10,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214BR/LI12,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214BR/LI12,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214BR/LI14,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214BR/LI14,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214BR/LI6,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214BR/LI6,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214BR/LI8,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214BR/LI8,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214DG/LI10,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214DG/LI10,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214DG/LI12,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214DG/LI12,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214DG/LI14,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214DG/LI14,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214DG/LI6,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214DG/LI6,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214DG/LI8,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214DG/LI8,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214LI/DG10,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214LI/DG10,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214LI/DG12,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214LI/DG12,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214LI/DG14,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214LI/DG14,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214LI/DG6,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214LI/DG6,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214LI/DG8,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",,,,,2,Taxable Goods,Not Visible Individually,39.99,,,,,,,,,,,,,,,,26/6/20 6:00,7/7/23 1:06,,,,,,,,,,,,,,,,,,has_special_price=Yes,0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214LI/DG8,ch,Default,simple,,,,,,,,,,43.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=43.989000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD10,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",FLORENZ KIDS RED/RED KIDS'S EU 10,,,0.6,2,Taxable Goods,Not Visible Individually,108.99,64.99,1/3/22,31/12/22,florenz-kids-red-red-kids-s-eu-10,,,,,FLORENZ-KIDS-RED-RED-1,,FLORENZ-KIDS-RED-RED-1,,,,,29/8/19 19:52,7/7/23 1:04,,,,,,,,,,,,,,,,Red,EU 10,"activity=Trekking,color=Red,dfw_price=108.990000,ean=8434076045627,fabrics=DOWN 90/10,gender=Boys,has_special_price=Yes,in_html_sitemap=Yes,in_xml_sitemap=Yes,mainseason=All Seasons,model=FLORENZ KIDS,real_colours=RED/RED,size=EU 10,warmth=Extremely Warm",0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD10,en,Default,simple,,,nest jacket kids i blue florenz,"<ul><li> Jacket with feather filling. </li><li> Functional and t & eacute pledge that provides heat and comfort. </li><li> Breathable, resistant, insulating and lightweight. </li><li> Reduced volume compressible (mini bag included to save the jacket). </li><li> Fixed hood. </li><li> Zippered ventral pockets. </li></ul>",<p> Feather jacket for ni? Or FLORENZ </p>,,,,,,,,,nest-jacket-kids-i-blue-florenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD10,es,Default,simple,,,CHAQUETA NIÑO ROJO FLORENZ KIDS EU 10,"<ul>
<li>Chaqueta con relleno de pluma.</li>
<li>Prenda funcional y t&eacute;cnica que proporciona calor y confort.</li>
<li>Transpirable, resistente, aislante y ligera.</li>
<li>Comprimible en volumen reducido (mini bolsa incluida para guardar la chaqueta).</li>
<li>Capucha fija.</li>
<li>Bolsillos ventrales con cremallera.</li>
</ul>",<p>Chaqueta de plumas para ni?o Florenz</p>,,,,,,,,,chaqueta-ni-o-rojo-florenz-kids-eu-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD10,fr,Default,simple,,,veste nichée enfants i bleue florenz,"<ul><li> Veste avec remplissage de plumes. </li><li> Gage fonctionnel et t & eacute qui fournit de la chaleur et du confort. </li><li> Respirant, résistant, isolant et léger. </li><li> Volume réduit compressible (mini sac inclus pour enregistrer la veste). </li><li> Hood fixe. </li><li> Poches ventrales à glissière. </li></ul>",<p> Veste en plumes pour ni? Ou FLORENZ </p>,,,,,,,,,veste-nichee-enfants-i-bleue-florenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD10,it,Default,simple,,,nest giacca bambini i blue florenz,"<ul ><li> Giacca con riempimento di piume. </li><li> Pledge funzionale e t & eacute che fornisce calore e comfort. </li><li> Traspirante, resistente, isolante e leggero. </li><li> Volume ridotto compressobile (mini borsa inclusa per salvare la giacca). </li><li> Cappuccio fisso. </li><li> Tasche ventrale con cerniera. </li></ul>",<p> Giacca piume per ni? O FLORENZ </p>,,,,,,,,,nest-giacca-bambini-i-blue-florenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD10,ch,Default,simple,,,,,,,,,,119.889,71.489,25/11/21,28/11/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=119.889000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD12,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",FLORENZ KIDS RED/RED KIDS'S EU 12,,,0.6,2,Taxable Goods,Not Visible Individually,108.99,64.99,1/3/22,31/12/22,florenz-kids-red-red-kids-s-eu-12,,,,,FLORENZ-KIDS-RED-RED-1,,FLORENZ-KIDS-RED-RED-1,,,,,29/8/19 19:52,7/7/23 1:04,,,,,,,,,,,,,,,,Red,EU 12,"activity=Trekking,color=Red,dfw_price=108.990000,ean=8434076045634,fabrics=DOWN 90/10,gender=Boys,has_special_price=Yes,in_html_sitemap=Yes,in_xml_sitemap=Yes,mainseason=All Seasons,model=FLORENZ KIDS,real_colours=RED/RED,size=EU 12,warmth=Extremely Warm",0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD12,en,Default,simple,,,nest jacket kids i blue florenz,"<ul><li> Jacket with feather filling. </li><li> Functional and t & eacute pledge that provides heat and comfort. </li><li> Breathable, resistant, insulating and lightweight. </li><li> Reduced volume compressible (mini bag included to save the jacket). </li><li> Fixed hood. </li><li> Zippered ventral pockets. </li></ul>",<p> Feather jacket for ni? Or FLORENZ </p>,,,,,,,,,nest-jacket-kids-i-blue-florenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD12,es,Default,simple,,,CHAQUETA NIÑO ROJO FLORENZ KIDS EU 12,"<ul>
<li>Chaqueta con relleno de pluma.</li>
<li>Prenda funcional y t&eacute;cnica que proporciona calor y confort.</li>
<li>Transpirable, resistente, aislante y ligera.</li>
<li>Comprimible en volumen reducido (mini bolsa incluida para guardar la chaqueta).</li>
<li>Capucha fija.</li>
<li>Bolsillos ventrales con cremallera.</li>
</ul>",<p>Chaqueta de plumas para ni?o Florenz</p>,,,,,,,,,chaqueta-ni-o-rojo-florenz-kids-eu-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD12,fr,Default,simple,,,veste nichée enfants i bleue florenz,"<ul><li> Veste avec remplissage de plumes. </li><li> Gage fonctionnel et t & eacute qui fournit de la chaleur et du confort. </li><li> Respirant, résistant, isolant et léger. </li><li> Volume réduit compressible (mini sac inclus pour enregistrer la veste). </li><li> Hood fixe. </li><li> Poches ventrales à glissière. </li></ul>",<p> Veste en plumes pour ni? Ou FLORENZ </p>,,,,,,,,,veste-nichee-enfants-i-bleue-florenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD12,it,Default,simple,,,nest giacca bambini i blue florenz,"<ul ><li> Giacca con riempimento di piume. </li><li> Pledge funzionale e t & eacute che fornisce calore e comfort. </li><li> Traspirante, resistente, isolante e leggero. </li><li> Volume ridotto compressobile (mini borsa inclusa per salvare la giacca). </li><li> Cappuccio fisso. </li><li> Tasche ventrale con cerniera. </li></ul>",<p> Giacca piume per ni? O FLORENZ </p>,,,,,,,,,nest-giacca-bambini-i-blue-florenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD12,ch,Default,simple,,,,,,,,,,119.889,71.489,25/11/21,28/11/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=119.889000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD14,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",FLORENZ KIDS RED/RED KIDS'S EU 14,,,0.6,2,Taxable Goods,Not Visible Individually,108.99,64.99,1/3/22,31/12/22,florenz-kids-red-red-kids-s-eu-14,,,,,FLORENZ-KIDS-RED-RED-1,,FLORENZ-KIDS-RED-RED-1,,,,,29/8/19 19:52,7/7/23 1:04,,,,,,,,,,,,,,,,Red,EU 14,"activity=Trekking,color=Red,dfw_price=108.990000,ean=8434076045641,fabrics=DOWN 90/10,gender=Boys,has_special_price=Yes,in_html_sitemap=Yes,in_xml_sitemap=Yes,mainseason=All Seasons,model=FLORENZ KIDS,real_colours=RED/RED,size=EU 14,warmth=Extremely Warm",0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD14,en,Default,simple,,,nest jacket kids i blue florenz,"<ul><li> Jacket with feather filling. </li><li> Functional and t & eacute pledge that provides heat and comfort. </li><li> Breathable, resistant, insulating and lightweight. </li><li> Reduced volume compressible (mini bag included to save the jacket). </li><li> Fixed hood. </li><li> Zippered ventral pockets. </li></ul>",<p> Feather jacket for ni? Or FLORENZ </p>,,,,,,,,,nest-jacket-kids-i-blue-florenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD14,es,Default,simple,,,CHAQUETA NIÑO ROJO FLORENZ KIDS EU 14,"<ul>
<li>Chaqueta con relleno de pluma.</li>
<li>Prenda funcional y t&eacute;cnica que proporciona calor y confort.</li>
<li>Transpirable, resistente, aislante y ligera.</li>
<li>Comprimible en volumen reducido (mini bolsa incluida para guardar la chaqueta).</li>
<li>Capucha fija.</li>
<li>Bolsillos ventrales con cremallera.</li>
</ul>",<p>Chaqueta de plumas para ni?o Florenz</p>,,,,,,,,,chaqueta-ni-o-rojo-florenz-kids-eu-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD14,fr,Default,simple,,,veste nichée enfants i bleue florenz,"<ul><li> Veste avec remplissage de plumes. </li><li> Gage fonctionnel et t & eacute qui fournit de la chaleur et du confort. </li><li> Respirant, résistant, isolant et léger. </li><li> Volume réduit compressible (mini sac inclus pour enregistrer la veste). </li><li> Hood fixe. </li><li> Poches ventrales à glissière. </li></ul>",<p> Veste en plumes pour ni? Ou FLORENZ </p>,,,,,,,,,veste-nichee-enfants-i-bleue-florenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD14,it,Default,simple,,,nest giacca bambini i blue florenz,"<ul ><li> Giacca con riempimento di piume. </li><li> Pledge funzionale e t & eacute che fornisce calore e comfort. </li><li> Traspirante, resistente, isolante e leggero. </li><li> Volume ridotto compressobile (mini borsa inclusa per salvare la giacca). </li><li> Cappuccio fisso. </li><li> Tasche ventrale con cerniera. </li></ul>",<p> Giacca piume per ni? O FLORENZ </p>,,,,,,,,,nest-giacca-bambini-i-blue-florenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD14,ch,Default,simple,,,,,,,,,,119.889,71.489,25/11/21,28/11/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=119.889000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD6,,Default,simple,,"base,izas_website,fr,it,uk,en_us,ch",FLORENZ KIDS RED/RED KIDS'S EU 6,,,0.6,2,Taxable Goods,Not Visible Individually,108.99,64.99,1/3/22,31/12/22,florenz-kids-red-red-kids-s-eu-6,,,,,FLORENZ-KIDS-RED-RED-1,,FLORENZ-KIDS-RED-RED-1,,,,,29/8/19 19:52,7/7/23 1:04,,,,,,,,,,,,,,,,Red,EU 6,"activity=Trekking,color=Red,dfw_price=108.990000,ean=8434076045603,fabrics=DOWN 90/10,gender=Boys,has_special_price=Yes,in_html_sitemap=Yes,in_xml_sitemap=Yes,mainseason=All Seasons,model=FLORENZ KIDS,real_colours=RED/RED,size=EU 6,warmth=Extremely Warm",0,0,1,0,0,1,1,1,0,1,0,,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD6,en,Default,simple,,,nest jacket kids i blue florenz,"<ul><li> Jacket with feather filling. </li><li> Functional and t & eacute pledge that provides heat and comfort. </li><li> Breathable, resistant, insulating and lightweight. </li><li> Reduced volume compressible (mini bag included to save the jacket). </li><li> Fixed hood. </li><li> Zippered ventral pockets. </li></ul>",<p> Feather jacket for ni? Or FLORENZ </p>,,,,,,,,,nest-jacket-kids-i-blue-florenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD6,es,Default,simple,,,CHAQUETA NIÑO ROJO FLORENZ KIDS EU 6,"<ul>
<li>Chaqueta con relleno de pluma.</li>
<li>Prenda funcional y t&eacute;cnica que proporciona calor y confort.</li>
<li>Transpirable, resistente, aislante y ligera.</li>
<li>Comprimible en volumen reducido (mini bolsa incluida para guardar la chaqueta).</li>
<li>Capucha fija.</li>
<li>Bolsillos ventrales con cremallera.</li>
</ul>",<p>Chaqueta de plumas para ni?o Florenz</p>,,,,,,,,,chaqueta-ni-o-rojo-florenz-kids-eu-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD6,fr,Default,simple,,,veste nichée enfants i bleue florenz,"<ul><li> Veste avec remplissage de plumes. </li><li> Gage fonctionnel et t & eacute qui fournit de la chaleur et du confort. </li><li> Respirant, résistant, isolant et léger. </li><li> Volume réduit compressible (mini sac inclus pour enregistrer la veste). </li><li> Hood fixe. </li><li> Poches ventrales à glissière. </li></ul>",<p> Veste en plumes pour ni? Ou FLORENZ </p>,,,,,,,,,veste-nichee-enfants-i-bleue-florenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD6,it,Default,simple,,,nest giacca bambini i blue florenz,"<ul ><li> Giacca con riempimento di piume. </li><li> Pledge funzionale e t & eacute che fornisce calore e comfort. </li><li> Traspirante, resistente, isolante e leggero. </li><li> Volume ridotto compressobile (mini borsa inclusa per salvare la giacca). </li><li> Cappuccio fisso. </li><li> Tasche ventrale con cerniera. </li></ul>",<p> Giacca piume per ni? O FLORENZ </p>,,,,,,,,,nest-giacca-bambini-i-blue-florenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKDDW00214RD/RD6,ch,Default,simple,,,,,,,,,,119.889,71.489,25/11/21,28/11/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfw_price=119.889000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
